date,lat_c,lon_c,actual,diff
2017-10-07,55.7632506527,37.5797586838,4.38,1.166
2017-10-07,55.7632452257,37.5877249132,2.72,-0.838
2017-10-07,55.7632392832,37.5956911385,7.77,1.012
2017-10-07,55.7632328237,37.6036573605,9.1,0.428
2017-10-07,55.7632258477,37.6116235807,16.06,2.154
2017-10-07,55.7632183556,37.6195897957,7.87,0.509
2017-10-07,55.7674519285,37.2212471393,1.79,2.819
2017-10-07,55.7674697364,37.2292141432,1.46,3.19
2017-10-07,55.767709979,37.3805886103,4.74,0.425
2017-10-07,55.7677308727,37.4044900156,2.31,0.317
2017-10-07,55.7677656707,37.4761943728,3.44,0.585
2017-10-07,55.7677669553,37.4841615302,1.38,0.528
2017-10-07,55.7677679756,37.5000960831,1.25,1.346
2017-10-07,55.7677552814,37.5558664053,1.04,-0.769
2017-10-07,55.7677514024,37.5638335576,3.53,0.656
2017-10-07,55.7677470072,37.5718007064,2.74,0.393
2017-10-07,55.7677420956,37.5797678529,6.09,2.687
2017-10-07,55.7677366677,37.5877349981,3.64,0.059
2017-10-07,55.7677307233,37.5957021392,9.4,-0.612
2017-10-07,55.7677242626,37.6036692771,9.21,-0.4
2017-10-07,55.7677172856,37.611636413,4.94,1.175
2017-10-07,55.7677097931,37.6196035453,7.78,1.435
2017-10-07,55.77196113,37.2291830087,1.17,2.385
2017-10-07,55.7722570766,37.5240005423,2.39,1.129
2017-10-07,55.7722500859,37.5479047582,2.0,-0.463
2017-10-07,55.7722384473,37.5718089621,3.11,0.597
2017-10-07,55.7722335348,37.5797770246,2.46,-0.394
2017-10-07,55.772228106,37.587745086,2.45,-1.077
2017-10-07,55.7722221606,37.5957131445,10.96,-0.607
2017-10-07,55.7722156989,37.6036811969,1.8,-0.972
2017-10-07,55.7722087215,37.611649249,3.56,0.341
2017-10-07,55.7722012269,37.6196172973,12.54,2.01
2017-10-07,55.776744434,37.4602509193,5.34,0.923
2017-10-07,55.7767485538,37.4761888977,11.25,1.268
2017-10-07,55.7767498389,37.4841578874,3.89,-0.309
2017-10-07,55.7767506074,37.4921268777,2.87,0.574
2017-10-07,55.7767508594,37.5000961053,1.92,0.614
2017-10-07,55.776750595,37.5080653208,2.8,1.661
2017-10-07,55.776749814,37.5160343111,2.22,0.885
2017-10-07,55.7767467023,37.5319722927,1.14,0.22
2017-10-07,55.7767443717,37.5399412806,1.9,-0.74
2017-10-07,55.7767415247,37.5479102673,3.35,0.736
2017-10-07,55.776738161,37.5558792543,3.67,-0.245
2017-10-07,55.7767249708,37.5797861989,8.36,0.084
2017-10-07,55.776719541,37.5877551766,5.67,-1.087
2017-10-07,55.7767135947,37.5957241514,7.64,2.274
2017-10-07,55.7767071318,37.6036931216,7.01,0.025
2017-10-07,55.7767001525,37.6116620885,3.95,0.844
2017-10-07,55.7766926566,37.6196310532,7.47,1.364
2017-10-07,55.7812330351,37.4522764426,3.71,1.089
2017-10-07,55.7812358702,37.4602463473,3.57,-0.3
2017-10-07,55.7812381888,37.4682162519,8.06,0.454
2017-10-07,55.7812399906,37.4761861589,23.61,1.654
2017-10-07,55.781241276,37.4841560652,1.36,-0.689
2017-10-07,55.7812420446,37.4921259721,2.72,1.35
2017-10-07,55.7812422967,37.5000961163,2.27,0.466
2017-10-07,55.7812420322,37.5080662486,1.85,0.199
2017-10-07,55.781241251,37.5160361554,1.09,0.071
2017-10-07,55.7812329603,37.5479157779,1.6,0.242
2017-10-07,55.781229596,37.5558856814,1.48,-0.534
2017-10-07,55.7812257152,37.5638555827,1.58,-0.093
2017-10-07,55.7812164037,37.5797953758,1.29,-0.712
2017-10-07,55.781210973,37.5877652701,1.96,-0.843
2017-10-07,55.7812050256,37.5957351615,5.34,0.331
2017-10-07,55.7811985618,37.6037050483,7.05,0.182
2017-10-07,55.7811840841,37.6196448129,3.99,2.387
2017-10-07,55.7857244683,37.4522709526,1.94,1.087
2017-10-07,55.7857273039,37.4602417727,4.46,1.108
2017-10-07,55.7857296228,37.4682125954,2.11,-0.43
2017-10-07,55.7857314251,37.4761834194,7.46,1.036
2017-10-07,55.7857327106,37.4841542425,5.99,0.942
2017-10-07,55.7857334794,37.4921250662,1.5,0.424
2017-10-07,55.7857326856,37.5160380002,1.0,-0.008
2017-10-07,55.7857313877,37.5240088248,1.89,0.028
2017-10-07,55.785729573,37.5319796487,2.3,0.179
2017-10-07,55.7857171473,37.5638629286,1.14,-1.246
2017-10-07,55.785712749,37.5718337432,2.26,0.007
2017-10-07,55.7857078341,37.5798045554,3.14,1.285
2017-10-07,55.7857024025,37.5877753664,9.6,4.654
2017-10-07,55.7856964543,37.5957461747,6.8,0.732
2017-10-07,55.7856899893,37.6037169784,1.98,0.251
2017-10-07,55.7856830075,37.6116877785,2.56,-0.037
2017-10-07,55.7901591127,37.372548211,1.82,-0.023
2017-10-07,55.7901815743,37.3964633535,1.06,-0.347
2017-10-07,55.7902187332,37.4602371981,2.83,2.784
2017-10-07,55.7902210525,37.4682089381,5.77,2.677
2017-10-07,55.7902241407,37.4841524193,3.13,-0.05
2017-10-07,55.7902249097,37.4921241601,5.45,0.403
2017-10-07,55.7902251619,37.5000961384,5.06,1.405
2017-10-07,55.7902228177,37.5240115873,1.26,0.438
2017-10-07,55.7902210027,37.5319833282,4.13,-0.105
2017-10-07,55.7902041759,37.5718420081,6.57,1.323
2017-10-07,55.7901992602,37.5798137375,4.98,0.161
2017-10-07,55.7901938277,37.5877854657,9.93,0.241
2017-10-07,55.7901878784,37.595757191,15.73,2.268
2017-10-07,55.7901814122,37.6037289117,2.8,-0.191
2017-10-07,55.7901744294,37.6117006291,3.16,0.374
2017-10-07,55.7901669297,37.6196723443,2.47,1.496
2017-10-07,55.7945678789,37.3087526914,1.07,2.382
2017-10-07,55.7946729944,37.3964514389,2.76,-0.179
2017-10-07,55.7947101595,37.4602326224,4.14,0.672
2017-10-07,55.7947124792,37.4682052796,1.0,-0.054
2017-10-07,55.7947155679,37.4841505956,3.6,0.91
2017-10-07,55.794716337,37.4921232538,6.6,-0.256
2017-10-07,55.7947165892,37.5000961495,1.55,-0.589
2017-10-07,55.7947163246,37.5080690332,2.42,0.262
2017-10-07,55.794715543,37.5160416914,5.76,1.516
2017-10-07,55.7947100972,37.5399596645,1.67,-0.466
2017-10-07,55.7946999994,37.5638776265,1.32,-0.73
2017-10-07,55.7946955997,37.5718502755,1.11,-0.368
2017-10-07,55.7946906831,37.5798229222,4.34,-0.297
2017-10-07,55.7946852498,37.5877955677,95.05,1.018
2017-10-07,55.7946792994,37.5957682104,17.48,0.381
2017-10-07,55.7946728323,37.6037408485,4.43,-0.236
2017-10-07,55.7946658482,37.6117134832,3.11,-0.28
2017-10-07,55.7946583473,37.6196861157,4.73,0.483
2017-10-07,55.7990197501,37.2848102024,1.95,2.218
2017-10-07,55.7990466196,37.3007571811,4.48,3.267
2017-10-07,55.7990592788,37.3087306792,2.58,2.688
2017-10-07,55.799164411,37.3964395209,2.62,-0.502
2017-10-07,55.7991708669,37.4044130767,1.85,-0.41
2017-10-07,55.7992015824,37.4602280453,7.49,3.036
2017-10-07,55.7992039025,37.4682016201,7.03,2.536
2017-10-07,55.7992057056,37.4761751961,1.17,0.333
2017-10-07,55.7992069918,37.4841487714,2.41,-0.605
2017-10-07,55.799207761,37.4921223472,3.49,0.615
2017-10-07,55.7992080132,37.5000961606,1.54,-0.713
2017-10-07,55.7992077485,37.508069962,4.39,1.63
2017-10-07,55.7992069669,37.5160435378,1.9,-0.463
2017-10-07,55.7992056682,37.5240171145,2.64,-0.488
2017-10-07,55.7992038527,37.5319906904,1.79,-1.301
2017-10-07,55.7992015201,37.5399642638,3.14,-0.039
2017-10-07,55.7991986706,37.5479378359,3.32,0.086
2017-10-07,55.7991953041,37.5559114084,3.5,0.966
2017-10-07,55.7991914206,37.5638849786,1.87,-0.871
2017-10-07,55.7991870202,37.5718585452,2.66,0.122
2017-10-07,55.7991821029,37.5798321095,5.71,0.999
2017-10-07,55.7991766685,37.5878056727,39.06,1.021
2017-10-07,55.7991707173,37.595779233,26.7,0.094
2017-10-07,55.799164249,37.6037527886,2.39,0.287
2017-10-07,55.7991572637,37.611726341,1.31,0.52
2017-10-07,55.8035506744,37.3087086613,1.74,2.048
2017-10-07,55.8036488503,37.3884531287,2.81,0.821
2017-10-07,55.8036558242,37.3964275989,5.18,0.695
2017-10-07,55.8036622811,37.4044020732,5.14,0.014
2017-10-07,55.803668221,37.4123765514,1.84,-0.003
2017-10-07,55.8036930018,37.4602234668,3.01,0.222
2017-10-07,55.8036953223,37.4681979596,3.29,1.339
2017-10-07,55.8036991814,37.4921214403,2.24,0.266
2017-10-07,55.803699169,37.508070891,1.86,-0.14
2017-10-07,55.8036952724,37.531994373,2.13,-0.734
2017-10-07,55.8036929395,37.5399688644,3.06,-0.42
2017-10-07,55.8036900895,37.5479433543,3.99,0.002
2017-10-07,55.8036867224,37.5559178447,1.36,-0.609
2017-10-07,55.8036828383,37.5638923328,1.43,-0.665
2017-10-07,55.803673519,37.5798412995,1.29,-0.53
2017-10-07,55.8036486757,37.6117392024,3.13,1.047
2017-10-07,55.8036411723,37.6197136704,1.48,-0.171
2017-10-07,55.8080294033,37.3007113032,1.51,1.938
2017-10-07,55.8081402593,37.3884402858,2.58,0.251
2017-10-07,55.8081472344,37.3964156742,2.33,1.017
2017-10-07,55.8081536923,37.4043910665,2.54,0.001
2017-10-07,55.8081596331,37.4123664628,2.8,1.13
2017-10-07,55.8081815802,37.452243479,1.95,-0.197
2017-10-07,55.8081844182,37.4602188871,9.22,0.999
2017-10-07,55.8081867391,37.4681942981,14.36,4.046
2017-10-07,55.8081905989,37.4921205331,2.33,1.772
2017-10-07,55.8081905864,37.5080718203,4.5,0.287
2017-10-07,55.8081898044,37.516047232,2.54,0.007
2017-10-07,55.8081866891,37.5319980568,2.34,-0.106
2017-10-07,55.808174253,37.563899689,1.18,-0.533
2017-10-07,55.8081698511,37.5718750916,4.83,0.522
2017-10-07,55.8081400846,37.6117520675,1.77,0.036
2017-10-07,55.8125207912,37.3006883533,1.04,1.15
2017-10-07,55.8125789466,37.3405696792,1.8,1.173
2017-10-07,55.8126076336,37.3644985397,2.47,0.358
2017-10-07,55.8126241723,37.3804511351,1.97,1.408
2017-10-07,55.8126316649,37.3884274392,4.42,0.981
2017-10-07,55.8126386412,37.396403746,3.12,0.555
2017-10-07,55.8126451002,37.4043800566,4.5,1.198
2017-10-07,55.812651042,37.4123563715,1.38,1.555
2017-10-07,55.8126729928,37.4522379795,2.71,1.751
2017-10-07,55.8126758312,37.4602143062,3.16,0.12
2017-10-07,55.8126812433,37.4841432955,1.12,1.283
2017-10-07,55.8126820129,37.4921196257,1.92,0.516
2017-10-07,55.8126822652,37.5000961938,5.01,0.731
2017-10-07,55.8126812184,37.51604908,1.03,-0.203
2017-10-07,55.8126781026,37.5320017415,2.29,1.766
2017-10-07,55.8126695498,37.5559307227,1.99,-0.077
2017-10-07,55.8126656644,37.5639070473,2.69,-0.468
2017-10-07,55.8126612617,37.5718833684,3.23,-0.297
2017-10-07,55.8126563419,37.5798596871,1.19,-0.68
2017-10-07,55.8126509048,37.5878360047,6.1,2.972
2017-10-07,55.8126449506,37.5958123194,3.94,1.07
2017-10-07,55.812638479,37.6037886295,4.96,2.884
2017-10-07,55.8170369924,37.3166197478,3.61,0.661
2017-10-07,55.8170486256,37.3245969316,2.6,0.513
2017-10-07,55.8170597415,37.3325741216,3.31,0.567
2017-10-07,55.8170703401,37.340551317,1.04,-0.741
2017-10-07,55.8170804213,37.3485285182,2.47,0.281
2017-10-07,55.8170990319,37.3644829336,2.32,-0.054
2017-10-07,55.8171230681,37.3884145889,3.62,0.282
2017-10-07,55.8171672407,37.4602097238,1.57,0.069
2017-10-07,55.8171734235,37.4921187181,1.54,-0.115
2017-10-07,55.8171736759,37.5000962049,3.31,0.247
2017-10-07,55.8171726288,37.5160509284,2.32,-0.263
2017-10-07,55.8171570721,37.5639144078,1.96,0.775
2017-10-07,55.8171526688,37.5718916475,2.6,-0.69
2017-10-07,55.8171477481,37.5798688849,1.32,-0.741
2017-10-07,55.8171363548,37.5958233545,3.35,0.591
2017-10-07,55.8171298822,37.6038005833,1.28,0.224
2017-10-07,55.8215283779,37.3165986239,2.32,0.599
2017-10-07,55.8215400122,37.324576726,6.17,3.645
2017-10-07,55.8215511299,37.3325548353,4.95,1.776
2017-10-07,55.8215617302,37.3405329497,2.97,1.035
2017-10-07,55.8215989577,37.3724454557,1.07,1.115
2017-10-07,55.8216144671,37.3884017351,1.24,-0.589
2017-10-07,55.8216586472,37.4602051403,1.63,0.105
2017-10-07,55.821664831,37.4921178101,4.38,0.961
2017-10-07,55.8216650834,37.5000962159,11.41,0.775
2017-10-07,55.8216648185,37.5080746097,6.0,2.367
2017-10-07,55.8216640361,37.5160527774,3.73,0.812
2017-10-07,55.8216627364,37.5240309462,1.24,-1.352
2017-10-07,55.8216391513,37.5798780853,1.53,-1.309
2017-10-07,55.8216277561,37.5958343927,2.8,0.514
2017-10-07,55.8216212835,37.6038125403,2.07,-0.146
2017-10-07,55.8216142925,37.6117906847,1.17,0.112
2017-10-07,55.8258917388,37.2447665971,1.6,0.391
2017-10-07,55.8259080331,37.2527455556,1.56,0.834
2017-10-07,55.8260425148,37.3325355437,6.2,3.252
2017-10-07,55.8260531169,37.3405145772,1.52,0.533
2017-10-07,55.8260818184,37.364451708,2.21,0.815
2017-10-07,55.8260903506,37.3724307598,4.2,0.958
2017-10-07,55.8260983653,37.3804098168,1.49,-0.096
2017-10-07,55.8261058626,37.3883888766,2.28,0.034
2017-10-07,55.8261193046,37.4043470086,1.98,3.464
2017-10-07,55.826139979,37.4362633078,1.01,-1.074
2017-10-07,55.8261438539,37.4442423893,1.23,-0.467
2017-10-07,55.8261472113,37.452221472,1.45,0.003
2017-10-07,55.8261500511,37.4602005553,4.49,2.435
2017-10-07,55.826156236,37.492116902,1.9,0.02
2017-10-07,55.8261541411,37.5240337148,4.26,0.574
2017-10-07,55.8261523237,37.532012802,1.07,0.12
2017-10-07,55.8261437665,37.5559500535,2.63,0.882
2017-10-07,55.8261398791,37.563929135,2.56,-0.399
2017-10-07,55.8261354743,37.5719082128,1.42,-1.013
2017-10-07,55.826130552,37.5798872882,8.0,-0.062
2017-10-07,55.8261251122,37.5878663626,5.78,0.145
2017-10-07,55.8261191549,37.5958454339,4.09,-0.011
2017-10-07,55.8302545261,37.1888782867,1.08,0.338
2017-10-07,55.8304304339,37.268676844,1.49,4.902
2017-10-07,55.8304451783,37.2766567449,2.28,0.472
2017-10-07,55.8304594051,37.2846366541,1.72,-0.177
2017-10-07,55.8304731144,37.2926165697,2.9,0.024
2017-10-07,55.8304989803,37.3085764226,1.65,0.004
2017-10-07,55.8305445002,37.3404961995,1.16,0.516
2017-10-07,55.8305641553,37.3564561202,1.62,-0.316
2017-10-07,55.8305817402,37.3724160598,1.96,0.181
2017-10-07,55.8306042357,37.3963559995,1.31,0.428
2017-10-07,55.8306106991,37.4043359862,1.25,0.034
2017-10-07,55.8306166449,37.4123159772,1.59,1.023
2017-10-07,55.8306220731,37.4202959706,2.45,1.276
2017-10-07,55.8306313769,37.4362559633,2.05,-0.219
2017-10-07,55.8306414508,37.4601959691,2.17,-0.107
2017-10-07,55.8306476365,37.4921159936,1.34,-0.676
2017-10-07,55.8306478891,37.5000962381,1.13,-0.188
2017-10-07,55.8306468415,37.516056477,3.64,0.379
2017-10-07,55.8306455414,37.5240364843,3.18,0.384
2017-10-07,55.8306219483,37.5798964938,1.55,0.245
2017-10-07,55.8306165076,37.5878764875,2.46,0.699
2017-10-07,55.8349065314,37.2606693701,1.2,-0.104
2017-10-07,55.8349217959,37.268650183,5.92,2.593
2017-10-07,55.8349365427,37.2766310045,4.03,0.909
2017-10-07,55.834950772,37.2846118333,3.19,0.499
2017-10-07,55.8349644827,37.2925926687,2.36,1.019
2017-10-07,55.8349903529,37.30855436,1.15,2.22
2017-10-07,55.8350459685,37.3484586933,2.03,0.094
2017-10-07,55.8350555389,37.3564395767,2.58,0.069
2017-10-07,55.8350956261,37.3963440543,1.68,0.134
2017-10-07,55.8351020905,37.4043249609,1.08,-0.512
2017-10-07,55.8351134665,37.4202867836,1.03,0.404
2017-10-07,55.8351227718,37.4362486168,1.01,0.338
2017-10-07,55.8351300065,37.4522104592,2.33,1.161
2017-10-07,55.8351328473,37.4601913816,1.92,1.532
2017-10-07,55.8351390341,37.4921150849,1.58,-0.176
2017-10-07,55.8351351206,37.5320201809,1.4,-0.928
2017-10-07,55.8351182656,37.5719247874,1.66,0.261
2017-10-07,55.8351133416,37.579905702,2.35,1.047
2017-10-07,55.8391957798,37.1728432864,1.49,0.158
2017-10-07,55.8393821015,37.2526600576,3.48,0.775
2017-10-07,55.8393978863,37.2606417826,1.69,0.391
2017-10-07,55.8394131535,37.2686235155,1.85,3.127
2017-10-07,55.8394279027,37.2766052569,2.64,2.945
2017-10-07,55.8394421344,37.2845870057,1.41,0.795
2017-10-07,55.8394558482,37.2925687609,1.07,0.968
2017-10-07,55.8394690436,37.300550523,5.04,3.38
2017-10-07,55.839481722,37.308532292,8.29,2.728
2017-10-07,55.8395272583,37.3404594284,1.44,2.136
2017-10-07,55.8395725295,37.3803684623,1.83,-1.073
2017-10-07,55.8395994272,37.412295762,1.04,-0.038
2017-10-07,55.8396214,37.4522049504,2.79,1.428
2017-10-07,55.8396242414,37.4601867928,1.55,0.146
2017-10-07,55.8396304292,37.492114176,1.62,-0.228
2017-10-07,55.8396283333,37.5240420257,3.33,-0.007
2017-10-07,55.839626515,37.532023872,4.42,0.689
2017-10-07,55.839624179,37.5400057157,1.54,0.332
2017-10-07,55.8396213251,37.547987558,4.49,0.623
2017-10-07,55.8396179535,37.5559694009,2.24,2.376
2017-10-07,55.8396096572,37.5719330782,2.77,1.225
2017-10-07,55.8396047324,37.5799149128,1.04,-0.313
2017-10-07,55.8437080634,37.1807881218,1.01,0.189
2017-10-07,55.8439334938,37.2845621709,1.43,4.578
2017-10-07,55.84394721,37.2925448463,2.02,1.468
2017-10-07,55.8439604083,37.3005275281,2.48,2.086
2017-10-07,55.8439730888,37.3085102178,3.0,3.159
2017-10-07,55.8439852505,37.3164929134,1.63,3.793
2017-10-07,55.8439968953,37.3244756145,1.21,3.496
2017-10-07,55.8440382967,37.3564064754,5.55,0.88
2017-10-07,55.8440473525,37.3643892035,1.89,-0.707
2017-10-07,55.8440558904,37.3723719347,1.37,0.646
2017-10-07,55.8440639106,37.38035467,20.28,0.211
2017-10-07,55.8440714128,37.3883374102,94.3,0.738
2017-10-07,55.8441127893,37.4521994401,3.39,3.43
2017-10-07,55.844115631,37.4601822028,3.53,2.468
2017-10-07,55.8441197612,37.4761477346,2.8,0.084
2017-10-07,55.8441210495,37.4841305005,3.59,-0.113
2017-10-07,55.84412182,37.4921132668,6.99,2.983
2017-10-07,55.8441220727,37.5000962715,3.67,0.695
2017-10-07,55.8441218075,37.508079264,2.13,0.628
2017-10-07,55.8441210245,37.5160620303,1.48,1.459
2017-10-07,55.8441197237,37.5240447975,3.66,0.603
2017-10-07,55.8441010444,37.5719413715,9.39,1.087
2017-10-07,55.8440961188,37.5799241262,1.05,-0.338
2017-10-07,55.8481349214,37.1568009259,1.04,1.799
2017-10-07,55.8484248499,37.284537329,1.79,4.85
2017-10-07,55.8484385684,37.2925209245,2.2,4.414
2017-10-07,55.848451769,37.3005045272,2.07,4.42
2017-10-07,55.8484644516,37.3084881374,1.13,3.635
2017-10-07,55.8484766164,37.3164717534,1.45,4.204
2017-10-07,55.8485100021,37.3404226354,4.1,1.806
2017-10-07,55.8485200952,37.3484062739,2.15,-0.425
2017-10-07,55.8485296704,37.3563899177,3.34,-0.824
2017-10-07,55.8485387277,37.3643735664,1.54,-0.694
2017-10-07,55.8485762454,37.4042918658,1.99,1.178
2017-10-07,55.8485821952,37.4122755357,4.59,1.843
2017-10-07,55.848596937,37.4362265644,5.72,1.566
2017-10-07,55.8486008152,37.4442102456,2.81,-0.578
2017-10-07,55.8486041755,37.4521939282,3.38,0.617
2017-10-07,55.8486124371,37.4841286705,3.09,0.952
2017-10-07,55.8486132077,37.4921123574,3.65,1.085
2017-10-07,55.8486134604,37.5000962826,1.14,0.69
2017-10-07,55.8486131952,37.5080801957,2.74,2.528
2017-10-07,55.8485968372,37.5639659894,3.28,1.283
2017-10-07,55.8485924286,37.571949667,3.48,1.52
2017-10-07,55.8485875022,37.5799333423,2.51,-0.44
2017-10-07,55.8485820578,37.5879170164,1.2,-0.905
2017-10-07,55.8529299232,37.2924969963,1.66,4.796
2017-10-07,55.8530735752,37.4122654185,3.02,-0.176
2017-10-07,55.853079008,37.4202500135,1.34,0.122
2017-10-07,55.8530883195,37.4362192094,5.84,0.529
2017-10-07,55.8530921983,37.4442038115,2.88,-0.21
2017-10-07,55.8530955591,37.4521884138,3.29,0.259
2017-10-07,55.8531007258,37.4681576253,1.17,0.711
2017-10-07,55.8531025326,37.476142233,2.33,-0.404
2017-10-07,55.8531045921,37.4921114476,1.79,-0.193
2017-10-07,55.8531048448,37.5000962936,3.88,0.362
2017-10-07,55.8531045795,37.5080811276,1.73,-0.491
2017-10-07,55.8531024951,37.5240503436,1.96,0.551
2017-10-07,55.8530882196,37.5639733665,5.62,2.763
2017-10-07,55.8530838104,37.5719579649,3.58,2.558
2017-10-07,55.8530734378,37.5879271557,2.1,-0.57
2017-10-07,55.8530539939,37.6118809206,7.23,2.994
2017-10-07,55.8530464766,37.6198655009,3.06,2.452
2017-10-07,55.8570242977,37.1247806947,1.08,-0.319
2017-10-07,55.8571610327,37.1726923526,1.18,0.052
2017-10-07,55.8575028302,37.3483713027,3.69,1.222
2017-10-07,55.8575455415,37.3882987718,2.01,1.792
2017-10-07,55.8575525294,37.3962842779,1.42,0.043
2017-10-07,55.8575589993,37.4042697863,1.6,0.205
2017-10-07,55.8575649511,37.4122552984,2.91,-0.157
2017-10-07,55.8575703848,37.4202408144,4.76,0.672
2017-10-07,55.8575753004,37.4282263325,2.64,-0.405
2017-10-07,55.8575796979,37.4362118524,3.93,-0.841
2017-10-07,55.8575835773,37.4441973744,2.41,-0.091
2017-10-07,55.8575869386,37.4521828988,1.16,0.42
2017-10-07,55.8575921063,37.4681539523,1.83,0.076
2017-10-07,55.8575939133,37.476139481,7.16,0.537
2017-10-07,55.8575952023,37.4841250091,1.71,-0.744
2017-10-07,55.8575959731,37.4921105376,1.12,-0.679
2017-10-07,55.8575962259,37.5000963048,2.81,-0.021
2017-10-07,55.8575959606,37.5080820598,4.58,0.714
2017-10-07,55.8575951773,37.5160675883,1.52,-0.082
2017-10-07,55.8575938759,37.5240531178,2.26,-0.317
2017-10-07,55.8575795979,37.5639807458,2.49,-0.487
2017-10-07,55.857575188,37.5719662651,2.36,0.783
2017-10-07,55.8575648137,37.5879372981,1.97,0.001
2017-10-07,55.8575453665,37.6118938259,2.51,-0.068
2017-10-07,55.8619941924,37.3483538097,1.15,0.231
2017-10-07,55.8620438999,37.3962723125,1.14,3.115
2017-10-07,55.8620503709,37.4042587422,4.95,4.819
2017-10-07,55.8620563237,37.4122451755,1.48,-0.483
2017-10-07,55.8620617583,37.4202316128,1.42,-0.789
2017-10-07,55.8620666747,37.428218052,3.24,0.079
2017-10-07,55.862071073,37.4362044932,10.13,0.157
2017-10-07,55.8620749531,37.4441909366,2.2,-0.029
2017-10-07,55.8620834843,37.4681502783,1.21,-0.353
2017-10-07,55.8620852916,37.4761367282,1.76,-0.22
2017-10-07,55.8620865807,37.4841231776,4.84,0.787
2017-10-07,55.8620876046,37.5000963159,4.41,2.388
2017-10-07,55.8620873393,37.5080829922,1.68,0.347
2017-10-07,55.8620865557,37.516069442,2.73,0.536
2017-10-07,55.8620810962,37.5400287902,1.86,3.576
2017-10-07,55.86207824,37.5480152364,5.06,1.087
2017-10-07,55.862070973,37.5639881272,4.42,0.303
2017-10-07,55.8620665623,37.5719745692,2.37,-0.398
2017-10-07,55.8620561862,37.5879474432,7.0,1.379
2017-10-07,55.8620502209,37.5959338775,6.74,2.085
2017-10-07,55.8620437375,37.6039203086,9.72,1.081
2017-10-07,55.8620367358,37.6119067348,7.26,-0.076
2017-10-07,55.862029216,37.6198931574,1.46,-0.786
2017-10-07,55.8665580455,37.4282097693,1.72,0.078
2017-10-07,55.8665624444,37.4361971321,3.85,-0.019
2017-10-07,55.8665663252,37.4441844968,1.65,0.126
